customer_id,age,gender,country,annual_income,credit_score,number_of_cards,card_id,card_brand,card_type,has_chip,credit_limit,card_usage_method,merchant_id,merchant_city,merchant_state,postal_code,merchant_category_code,transaction_id,transaction_timestamp,amount,currency,transaction_error
cus_VImTdjMPgtlTaY,63,Male,Netherlands,106395,344,3,pm_1UIAusIIYr8v36zp20VP6S5V,visa,credit,False,18726,Chip,merchant_728455,Lisbon,Lisbon,31784,4111,pi_3UIAutIIYr8v36zp0WJlMgc0,1790011331,127109,usd,
cus_VImTNlDTr4eEWe,62,Female,Luxembourg,41473,727,1,pm_1UIAuuIIYr8v36zpTZohLLEP,visa,credit,False,83390,Contactless,merchant_212655,Valencia,Valencian Community,21033,5411,pi_3UIAuuIIYr8v36zp0eX17DqR,1790011332,416613,usd,
cus_VImTi6tmDzmO9R,66,Female,Germany,58413,368,2,pm_1UIAuvIIYr8v36zp5ioV8JvU,visa,credit,False,31228,Online,merchant_541907,Rome,Lazio,18232,5411,pi_3UIAuwIIYr8v36zp0SsKGHUJ,1790011334,43643,usd,
cus_VImTRd4jJmTrbp,69,Male,France,35483,472,3,pm_1UIAv0IIYr8v36zp75dMiQfi,visa,credit,True,4411,Chip,merchant_525131,Rome,Lazio,40669,5812,pi_3UIAv0IIYr8v36zp0vJzRlDS,1790011338,270198,usd,
cus_VImTzq2ZdIM3eq,56,Male,Italy,148114,331,1,pm_1UIAv1IIYr8v36zpBIB3P1s8,visa,credit,False,1484,Contactless,merchant_225752,Lyon,Auvergne-Rhône-Alpes,11965,5541,pi_3UIAv2IIYr8v36zp160cRxEP,1790011340,381167,eur,
cus_VImUbzVs9KNlpL,79,Female,Ireland,93575,347,1,pm_1UIAv3IIYr8v36zpq6ouBXaO,visa,credit,True,7887,Swipe,merchant_527192,Vienna,Vienna,75367,4111,pi_3UIAv4IIYr8v36zp1uXTQCIu,1790011342,488187,usd,
cus_VImUekmLJ6JPYV,41,Male,Finland,185609,572,2,pm_1UIAv5IIYr8v36zpCfzWSaEZ,visa,credit,False,52567,Online,merchant_978030,Munich,Bavaria,18944,5912,pi_3UIAv5IIYr8v36zp0mLGLYR3,1790011343,69423,eur,
cus_VImUu339dvneqx,23,Female,Austria,134868,464,2,pm_1UIAv6IIYr8v36zpMLizWqPq,visa,credit,True,68113,Contactless,merchant_490448,Stockholm,Stockholm,32069,5999,pi_3UIAv7IIYr8v36zp0jcQFhKR,1790011345,210116,usd,
cus_VImUdWF7B2CfSM,42,Male,Denmark,152322,454,1,pm_1UIAv8IIYr8v36zpGMZOQpVU,visa,credit,False,25488,Swipe,merchant_465872,Vienna,Vienna,33367,5541,pi_3UIAv8IIYr8v36zp1xc8FeSD,1790011346,87566,usd,
cus_VImUPNRq9Foadk,31,Male,Netherlands,85470,432,4,pm_1UIAvAIIYr8v36zp7dq8O1cZ,visa,credit,True,22795,Online,merchant_908592,Paris,Île-de-France,44437,5732,pi_3UIAvAIIYr8v36zp0x2xpnBl,1790011348,163428,usd,
cus_VImU4crd6JKMgS,55,Male,Finland,137408,780,1,pm_1UIAvBIIYr8v36zpzNSCSMiZ,visa,credit,True,82017,Chip,merchant_108716,Los Angeles,California,45206,5912,pi_3UIAvCIIYr8v36zp0ubfDODi,1790011350,213073,eur,
cus_VImU2W3N4RkIoD,26,Female,Italy,197085,597,3,pm_1UIAvDIIYr8v36zpxQAe3ZtR,visa,credit,True,52504,Contactless,merchant_498710,Helsinki,Uusimaa,57897,5311,pi_3UIAvDIIYr8v36zp16CkUXFp,1790011351,482117,eur,
cus_VImU23yPo5d2k7,48,Female,Switzerland,76263,767,3,pm_1UIAvFIIYr8v36zpmKHLmbaJ,visa,credit,False,29162,Chip,merchant_673601,Boston,Massachusetts,60293,5812,pi_3UIAvFIIYr8v36zp0SLggDd6,1790011353,165729,eur,
cus_VImUGTAcv6upYR,25,Male,Switzerland,145769,577,3,pm_1UIAvGIIYr8v36zpwAqH5UvK,visa,credit,False,11960,Online,merchant_684269,Stockholm,Stockholm,40797,5311,pi_3UIAvGIIYr8v36zp0DPdzelC,1790011355,259306,eur,
cus_VImUEKEfGGZYwB,29,Male,Denmark,167940,831,3,pm_1UIAvIIIYr8v36zpw31uhVDq,visa,credit,False,19219,Contactless,merchant_295762,Chicago,Illinois,25704,5411,pi_3UIAvIIIYr8v36zp0g3noRIZ,1790011356,290514,usd,
cus_VImUFsKoRcclyG,55,Female,Spain,138828,676,3,pm_1UIAvKIIYr8v36zpGv3RN1BV,visa,credit,False,37749,Swipe,merchant_844419,Amsterdam,North Holland,99431,5541,pi_3UIAvKIIYr8v36zp1c74kcI9,1790011358,420010,usd,
cus_VImUt5zhhfaas2,24,Male,Austria,168472,696,4,pm_1UIAvLIIYr8v36zpPIugSqgl,visa,credit,True,57054,Online,merchant_345066,Seattle,Washington,87542,5812,pi_3UIAvMIIYr8v36zp0J4MvU4k,1790011360,255213,usd,
cus_VImUoKxEEWveI6,72,Male,Ireland,166746,825,4,pm_1UIAvNIIYr8v36zpRSy75yyj,visa,credit,False,46380,Online,merchant_550045,Oslo,Oslo,78136,5812,pi_3UIAvNIIYr8v36zp0xUXlNFg,1790011362,395471,usd,
cus_VImUHABKV90VJ7,47,Male,Netherlands,24231,543,4,pm_1UIAvPIIYr8v36zpbaXZJy8P,visa,credit,False,85231,Contactless,merchant_570924,Oslo,Oslo,59739,5732,pi_3UIAvPIIYr8v36zp1rMJ8gGl,1790011363,118780,eur,
cus_VImUJGYUnkSLgN,18,Male,Norway,137305,673,5,pm_1UIAvRIIYr8v36zpYqixvenX,visa,credit,True,13341,Chip,merchant_348851,Marseille,Provence-Alpes-Côte d'Azur,67374,5541,pi_3UIAvRIIYr8v36zp1jtYrdbu,1790011365,201561,eur,
cus_VImUHwlJuwZLFa,69,Female,Austria,30284,300,1,pm_1UIAvSIIYr8v36zprwQtW74B,visa,credit,True,40488,Contactless,merchant_269217,Stockholm,Stockholm,22325,5732,pi_3UIAvSIIYr8v36zp155gBVcJ,1790011367,392660,eur,
cus_VImU3jF5hgrchX,62,Male,Finland,92930,764,3,pm_1UIAvUIIYr8v36zp2OZVBxVt,visa,credit,False,47184,Chip,merchant_261546,Stockholm,Stockholm,12700,5732,pi_3UIAvUIIYr8v36zp0SXN0xGt,1790011368,390347,usd,
cus_VImU435qbH1cfS,68,Female,Portugal,121490,463,5,pm_1UIAvVIIYr8v36zpy3EqYYNa,visa,credit,False,88012,Contactless,merchant_372240,Dublin,Leinster,93021,5541,pi_3UIAvWIIYr8v36zp1n10Z0ai,1790011370,245634,usd,
cus_VImUYF3D7DRIqU,77,Female,Netherlands,110644,648,2,pm_1UIAvXIIYr8v36zp0WhWBNM0,visa,credit,False,66965,Contactless,merchant_147640,Stockholm,Stockholm,98429,5912,pi_3UIAvXIIYr8v36zp1a5HI8Z0,1790011371,321828,eur,
cus_VImUzoouZhJDUp,64,Male,Luxembourg,91330,807,3,pm_1UIAvYIIYr8v36zpyM9u9zIz,visa,credit,False,4131,Online,merchant_428617,Oslo,Oslo,90036,5732,pi_3UIAvZIIYr8v36zp1hBw9PZ5,1790011373,483653,eur,
cus_VImUARzAFe4xLo,66,Female,Denmark,195256,311,1,pm_1UIAvaIIYr8v36zp7eQbidWQ,visa,credit,True,11334,Online,merchant_240514,Copenhagen,Capital Region,20768,5999,pi_3UIAvaIIYr8v36zp01AhSJyQ,1790011374,156241,usd,
cus_VImUeHtLvXE6oa,64,Male,Switzerland,154172,756,1,pm_1UIAvcIIYr8v36zpB8S73k2r,visa,credit,True,14871,Contactless,merchant_823257,Geneva,Geneva,34400,5311,pi_3UIAvcIIYr8v36zp1BWde95V,1790011376,180759,eur,
cus_VImUxscBAk1h8f,34,Male,Portugal,42247,640,1,pm_1UIAvdIIYr8v36zpxpHyklTz,visa,credit,True,63458,Contactless,merchant_658132,Dublin,Leinster,86827,5812,pi_3UIAveIIYr8v36zp1Z7afGSC,1790011378,316290,eur,
cus_VImUtPUIMlQ2ZP,44,Female,Norway,45310,450,5,pm_1UIAvfIIYr8v36zpB0rrABnX,visa,credit,True,59392,Online,merchant_922990,Copenhagen,Capital Region,88876,5912,pi_3UIAvfIIYr8v36zp0L8jUwNk,1790011379,210090,eur,
cus_VImUgvXteSwGaH,60,Female,Poland,198933,428,2,pm_1UIAvgIIYr8v36zpYujeYYli,visa,credit,True,27075,Swipe,merchant_138761,Copenhagen,Capital Region,78602,4111,pi_3UIAvhIIYr8v36zp0k0MoqW8,1790011381,378244,usd,
cus_VImUxQCZ0hGNAE,75,Male,Finland,57545,457,4,pm_1UIAviIIYr8v36zpD4vIMJV6,visa,credit,False,34097,Contactless,merchant_189416,Lisbon,Lisbon,55481,4111,pi_3UIAviIIYr8v36zp0bbOFaYi,1790011382,453190,usd,
cus_VImU9TqwSIhK4J,18,Female,Austria,66301,614,5,pm_1UIAvkIIYr8v36zpGXwLccHA,visa,credit,False,75363,Swipe,merchant_345711,Oslo,Oslo,16625,5912,pi_3UIAvkIIYr8v36zp0xrikPvd,1790011384,201103,eur,
cus_VImUTzZJrMSNof,33,Female,Finland,103698,690,5,pm_1UIAvlIIYr8v36zp8AKBRI1Z,visa,credit,False,41549,Swipe,merchant_546660,Zurich,Zurich,38701,5541,pi_3UIAvmIIYr8v36zp0MBojqRp,1790011386,422526,usd,
cus_VImUc2YDRWZRzU,76,Male,Germany,21486,635,1,pm_1UIAvnIIYr8v36zpp47F24ub,visa,credit,True,77826,Online,merchant_353251,Helsinki,Uusimaa,32394,5812,pi_3UIAvoIIYr8v36zp03xDWOlY,1790011388,465192,usd,
cus_VImUkOl3Tw8Pge,43,Male,Finland,198168,683,1,pm_1UIAvpIIYr8v36zpJIZO4gBw,visa,credit,False,59368,Swipe,merchant_111329,Stockholm,Stockholm,87434,5812,pi_3UIAvpIIYr8v36zp0VbsuqlC,1790011389,424375,eur,
cus_VImUwPS0nKy6AM,33,Female,Norway,99263,639,2,pm_1UIAvrIIYr8v36zpZLcqGs4Q,visa,credit,True,94254,Chip,merchant_508455,Miami,Florida,32450,5541,pi_3UIAvrIIYr8v36zp11SLMcFE,1790011391,44901,eur,
cus_VImUdkWrrCBFwY,58,Male,Luxembourg,82719,396,5,pm_1UIAvsIIYr8v36zp4kZh3ni2,visa,credit,True,38162,Chip,merchant_349499,Porto,Porto,91104,5812,pi_3UIAvtIIYr8v36zp1PfYYHrf,1790011393,86082,eur,
cus_VImUFai9ZeCOhz,70,Male,Poland,110680,408,3,pm_1UIAvuIIYr8v36zp2b2eMqjy,visa,credit,True,49977,Swipe,merchant_973022,Miami,Florida,61593,5912,pi_3UIAvuIIYr8v36zp0kiNyYJ1,1790011394,57891,eur,
cus_VImUcoJdwhXYwV,64,Female,Sweden,171043,815,4,pm_1UIAvwIIYr8v36zp6uLflHtQ,visa,credit,False,81272,Chip,merchant_618780,Munich,Bavaria,75187,5912,pi_3UIAvwIIYr8v36zp19xmi4Ef,1790011396,224306,usd,
cus_VImUa6UxXWAO0b,18,Male,Poland,169239,794,3,pm_1UIAvxIIYr8v36zp1teUd16v,visa,credit,False,85743,Swipe,merchant_276747,Chicago,Illinois,56624,5732,pi_3UIAvyIIYr8v36zp1FJuRC7v,1790011398,89919,eur,
cus_VImUREWwLhUxIL,65,Female,Denmark,45516,714,5,pm_1UIAvzIIYr8v36zpIN4V6KyK,visa,credit,True,30738,Swipe,merchant_926250,Berlin,Berlin,81484,5812,pi_3UIAvzIIYr8v36zp0Di3NpzV,1790011400,468977,eur,
cus_VImVHkn7vmvocl,25,Female,Portugal,132255,605,2,pm_1UIAw1IIYr8v36zpF9FLV1Lk,visa,credit,True,39597,Swipe,merchant_276728,Boston,Massachusetts,28594,5812,pi_3UIAw1IIYr8v36zp0husnCrt,1790011401,244568,eur,
cus_VImVYTE0dQXWMU,61,Female,Switzerland,87356,617,2,pm_1UIAw2IIYr8v36zpOU9NjvRP,visa,credit,True,74061,Online,merchant_348200,Hamburg,Hamburg,52609,5732,pi_3UIAw3IIYr8v36zp16CdLhtg,1790011403,143890,usd,
cus_VImVzCQeWHysrS,25,Male,Finland,55914,575,2,pm_1UIAw4IIYr8v36zp5gT8vs47,visa,credit,True,3602,Online,merchant_928218,Lyon,Auvergne-Rhône-Alpes,36600,5541,pi_3UIAw4IIYr8v36zp0xOMCwHr,1790011404,390430,usd,
cus_VImVbxMbz3U2qE,79,Male,Italy,53093,773,5,pm_1UIAw5IIYr8v36zpjawSHdxf,visa,credit,False,52650,Swipe,merchant_210100,Hamburg,Hamburg,96488,5311,pi_3UIAw6IIYr8v36zp1wmzjYxq,1790011406,10638,eur,
cus_VImV9bDKpLKe1G,18,Female,France,129247,638,2,pm_1UIAw7IIYr8v36zp7LXwFhhv,visa,credit,True,17713,Online,merchant_812159,Prague,Prague,16679,5541,pi_3UIAw7IIYr8v36zp0FHawtIv,1790011408,388573,eur,
cus_VImVHiMTJz2mdZ,65,Female,Spain,159419,745,4,pm_1UIAw9IIYr8v36zpOdtoziy3,visa,credit,True,80544,Contactless,merchant_648723,Helsinki,Uusimaa,29621,5999,pi_3UIAw9IIYr8v36zp1sxHecg2,1790011409,492720,eur,
cus_VImVE5AIRylcz1,59,Female,Switzerland,191768,436,2,pm_1UIAwAIIYr8v36zpMcj2y0qN,visa,credit,True,16106,Chip,merchant_757380,Chicago,Illinois,78079,5732,pi_3UIAwBIIYr8v36zp0EQcEZXU,1790011411,428909,usd,
cus_VImVnLpoBMRIFt,46,Female,Germany,83600,708,5,pm_1UIAwCIIYr8v36zpa6or5Kwc,visa,credit,True,98622,Contactless,merchant_676001,Helsinki,Uusimaa,32209,4111,pi_3UIAwCIIYr8v36zp0LZxI7Vq,1790011413,170315,eur,
cus_VImVDAYlgdV9Ya,34,Female,Austria,62215,677,3,pm_1UIAwEIIYr8v36zpGkqt9hV2,visa,credit,False,28724,Online,merchant_533078,Marseille,Provence-Alpes-Côte d'Azur,60031,5999,pi_3UIAwEIIYr8v36zp1vQBYDyv,1790011414,384663,usd,
cus_VImVwoNNY0JUGD,30,Female,Germany,199682,664,1,pm_1UIAwFIIYr8v36zpjQOZBAxH,visa,credit,True,77763,Online,merchant_647800,Zurich,Zurich,42571,5311,pi_3UIAwFIIYr8v36zp1vDcErpb,1790011415,423764,eur,
cus_VImVKiSLkBqTey,55,Male,Netherlands,32909,580,2,pm_1UIAwGIIYr8v36zp6o6cXpnT,visa,credit,True,31201,Contactless,merchant_835123,Valencia,Valencian Community,31809,5541,pi_3UIAwHIIYr8v36zp1BxwC3z5,1790011417,347804,eur,
cus_VImVjwOQmQ3mzu,45,Male,France,103988,429,1,pm_1UIAwIIIYr8v36zpKeQaahY5,visa,credit,False,36721,Online,merchant_116560,Boston,Massachusetts,43460,5541,pi_3UIAwJIIYr8v36zp0FOf0Aq7,1790011419,304613,usd,
cus_VImVihj88fbqnk,63,Male,Belgium,110788,620,4,pm_1UIAwKIIYr8v36zp1fhz9LVJ,visa,credit,True,15158,Swipe,merchant_995503,Amsterdam,North Holland,77044,5999,pi_3UIAwKIIYr8v36zp0eLNMF6Y,1790011420,192646,usd,
cus_VImVuHqmIZb1LN,78,Male,Ireland,70390,506,3,pm_1UIAwMIIYr8v36zpM2pVtP6B,visa,credit,True,21416,Swipe,merchant_826493,Madrid,Community of Madrid,31514,5732,pi_3UIAwMIIYr8v36zp05yeU05n,1790011422,440807,usd,
cus_VImVv18RIn7vJ7,44,Male,Luxembourg,109564,351,3,pm_1UIAwNIIYr8v36zpQRWbhe7g,visa,credit,True,54771,Chip,merchant_563021,Hamburg,Hamburg,58203,4111,pi_3UIAwNIIYr8v36zp0nxxmxtz,1790011423,233190,usd,
cus_VImV777b7mIcJn,58,Male,Norway,72492,391,2,pm_1UIAwPIIYr8v36zpvwjBu6O5,visa,credit,False,10157,Online,merchant_574873,Munich,Bavaria,45681,5732,pi_3UIAwPIIYr8v36zp0vDrOTxr,1790011425,138330,usd,
cus_VImVcguxdkQHzJ,54,Male,Czech Republic,154017,536,1,pm_1UIAwQIIYr8v36zpGuq7Q5eT,visa,credit,False,58162,Swipe,merchant_826549,Milan,Lombardy,20627,5311,pi_3UIAwRIIYr8v36zp0WdDUbdn,1790011427,52749,eur,
cus_VImVUcesniavOo,30,Female,Ireland,96731,356,4,pm_1UIAwSIIYr8v36zpqhzYgRCO,visa,credit,False,46593,Online,merchant_336215,Naples,Campania,13808,4111,pi_3UIAwSIIYr8v36zp14XlXAvx,1790011428,120953,usd,
cus_VImVbiWdEGi1Fh,63,Male,Austria,25139,654,1,pm_1UIAwTIIYr8v36zpJAAJ5Tex,visa,credit,False,34453,Swipe,merchant_542882,Warsaw,Masovian,23813,5311,pi_3UIAwUIIYr8v36zp0eyW2yhd,1790011430,480418,eur,
cus_VImVvHZkJHcqu5,33,Male,Sweden,28457,790,5,pm_1UIAwVIIYr8v36zpPFQArl6G,visa,credit,False,55305,Contactless,merchant_249933,Zurich,Zurich,87073,5411,pi_3UIAwVIIYr8v36zp1NgOVs0j,1790011431,437910,usd,
cus_VImV1jGtf5RY6X,72,Female,Finland,58964,765,4,pm_1UIAwWIIYr8v36zpOulI85hH,visa,credit,False,20430,Contactless,merchant_522264,Barcelona,Catalonia,35973,4111,pi_3UIAwXIIYr8v36zp1xRqfvym,1790011433,361136,eur,
cus_VImVwiDgbSmvG1,50,Male,Sweden,31448,428,2,pm_1UIAwYIIYr8v36zpkRv3Cq04,visa,credit,True,23107,Chip,merchant_413538,Lyon,Auvergne-Rhône-Alpes,70029,5999,pi_3UIAwYIIYr8v36zp1ejWYTK6,1790011434,491175,usd,
cus_VImV9LNv7wSckX,63,Male,France,59946,643,2,pm_1UIAwaIIYr8v36zp51ZjxMgD,visa,credit,True,12434,Chip,merchant_750178,Oslo,Oslo,96876,5812,pi_3UIAwaIIYr8v36zp0lajjhdS,1790011436,431890,usd,
cus_VImVWt191vlZjw,58,Male,Spain,195725,824,2,pm_1UIAwbIIYr8v36zp4eIUT1oJ,visa,credit,False,65305,Swipe,merchant_546685,Porto,Porto,57472,5311,pi_3UIAwcIIYr8v36zp11nHmtrH,1790011438,222678,usd,
cus_VImVCEVNMbnhbw,31,Male,France,89818,322,3,pm_1UIAwdIIYr8v36zp2mgaZQP6,visa,credit,True,38250,Swipe,merchant_461158,Houston,Texas,57606,5912,pi_3UIAwdIIYr8v36zp0dcMv2x2,1790011439,107528,usd,
cus_VImVLpsaqYb8fw,61,Male,Norway,149723,562,1,pm_1UIAweIIYr8v36zpxe8JfwgK,visa,credit,False,86160,Contactless,merchant_687958,New York,New York,87206,5812,pi_3UIAwfIIYr8v36zp1AIBoa76,1790011441,140177,eur,
cus_VImVGLxa2ze1Cq,49,Male,Denmark,95613,310,2,pm_1UIAwgIIYr8v36zpEynJCAlX,visa,credit,False,748,Contactless,merchant_119470,Stockholm,Stockholm,47371,5311,pi_3UIAwhIIYr8v36zp1crbBrSQ,1790011443,387291,usd,
cus_VImVoZDMTR1gs3,73,Female,Norway,193244,443,5,pm_1UIAwiIIYr8v36zp5HU1yaX6,visa,credit,False,97138,Swipe,merchant_679136,Hamburg,Hamburg,85697,5812,pi_3UIAwiIIYr8v36zp0hfbGSk6,1790011444,379262,usd,
cus_VImVqHlDXHojWs,52,Male,France,52408,658,4,pm_1UIAwkIIYr8v36zpzvebWhqQ,visa,credit,False,34819,Swipe,merchant_127326,Lyon,Auvergne-Rhône-Alpes,64785,5732,pi_3UIAwkIIYr8v36zp0xtkY16P,1790011446,176747,usd,
cus_VImVPLalUMAVX6,32,Female,United States,73049,369,5,pm_1UIAwlIIYr8v36zp0zeCgAwz,visa,credit,True,66517,Contactless,merchant_905257,Copenhagen,Capital Region,78225,5541,pi_3UIAwmIIYr8v36zp0EEoISla,1790011448,318888,eur,
cus_VImVc99S37eWtw,50,Female,Belgium,111217,595,2,pm_1UIAwnIIYr8v36zpssTzsnu8,visa,credit,False,22154,Online,merchant_501021,Paris,Île-de-France,65861,5311,pi_3UIAwoIIYr8v36zp1kj1moHB,1790011450,480322,usd,
cus_VImVIvqlwDFWPO,44,Female,Netherlands,168785,698,2,pm_1UIAwpIIYr8v36zp7ww4DiOg,visa,credit,False,67767,Swipe,merchant_626349,New York,New York,86209,5912,pi_3UIAwpIIYr8v36zp1vDjNe3k,1790011451,309394,usd,
cus_VImVSbHtoYhq5L,52,Male,France,141543,829,2,pm_1UIAwqIIYr8v36zp2xanU5MI,visa,credit,False,75383,Chip,merchant_823012,Brussels,Brussels,70704,4111,pi_3UIAwrIIYr8v36zp0YVRjnym,1790011453,480957,usd,
cus_VImV7dCe42FeH9,32,Male,Norway,106674,449,3,pm_1UIAwsIIYr8v36zpx4biRDp3,visa,credit,True,86824,Online,merchant_556208,Madrid,Community of Madrid,69814,5311,pi_3UIAwtIIYr8v36zp0kY5z7XW,1790011455,447454,eur,
cus_VImVNYHHvNE87V,73,Male,France,134229,790,4,pm_1UIAwuIIYr8v36zpuAlWna4F,visa,credit,True,3659,Contactless,merchant_226785,Rotterdam,South Holland,36143,5541,pi_3UIAwuIIYr8v36zp0xJHyMxv,1790011456,411857,usd,
cus_VImV4CHSiwe7r7,42,Female,Spain,29167,617,4,pm_1UIAwvIIYr8v36zpeyCv6AzE,visa,credit,False,87365,Online,merchant_868165,Geneva,Geneva,69686,5812,pi_3UIAwwIIYr8v36zp0PF3rVfR,1790011458,170933,usd,
cus_VImVOYJkBciKEB,44,Male,Austria,75966,794,5,pm_1UIAwxIIYr8v36zpiwImSAIk,visa,credit,False,84570,Contactless,merchant_767219,Stockholm,Stockholm,17939,5411,pi_3UIAwxIIYr8v36zp1aL7e072,1790011459,353623,eur,
cus_VImWGyPi4RBxAz,54,Female,Denmark,142825,300,3,pm_1UIAwzIIYr8v36zpawBgDXFz,visa,credit,True,20138,Contactless,merchant_926840,Marseille,Provence-Alpes-Côte d'Azur,33108,4111,pi_3UIAwzIIYr8v36zp1dLHQS4c,1790011461,290439,usd,
cus_VImWvcphFAoRwG,51,Female,Sweden,164862,543,2,pm_1UIAx0IIYr8v36zp7ZXvyysi,visa,credit,False,24144,Chip,merchant_497655,Lisbon,Lisbon,17289,4111,pi_3UIAx1IIYr8v36zp0bfScYuU,1790011463,230670,usd,
cus_VImWdC6u0Ymo2x,51,Male,United States,186292,372,3,pm_1UIAx2IIYr8v36zpSm8ZlGIw,visa,credit,True,47313,Chip,merchant_938091,Miami,Florida,16347,5732,pi_3UIAx2IIYr8v36zp0qCZ5Ak3,1790011464,264972,usd,
cus_VImWEWIWzFnTfF,66,Male,Denmark,174843,538,3,pm_1UIAx4IIYr8v36zp5TKV602q,visa,credit,True,43829,Contactless,merchant_834283,Milan,Lombardy,19371,5912,pi_3UIAx4IIYr8v36zp00PWQqRp,1790011466,471040,eur,
cus_VImWKLYa7jfr2j,48,Male,Belgium,157408,390,4,pm_1UIAx6IIYr8v36zpDo76rs1F,visa,credit,True,63343,Swipe,merchant_752603,Munich,Bavaria,41335,4111,pi_3UIAx6IIYr8v36zp1rIgYs99,1790011468,147008,usd,
cus_VImW7YXpnT73vA,64,Female,Netherlands,62953,475,3,pm_1UIAx7IIYr8v36zphNnkrJvq,visa,credit,False,15455,Swipe,merchant_721066,Prague,Prague,88831,5912,pi_3UIAx8IIYr8v36zp0cPLkmFv,1790011470,451721,usd,
cus_VImWgXpEU2gfrH,45,Female,Luxembourg,173336,382,5,pm_1UIAx9IIYr8v36zpVwUkM8XL,visa,credit,False,49081,Contactless,merchant_220047,Oslo,Oslo,16382,5732,pi_3UIAx9IIYr8v36zp1DiTALXD,1790011471,372601,usd,
cus_VImWxXvVB2lM1r,37,Female,France,70438,478,5,pm_1UIAxAIIYr8v36zp1fiidMf4,visa,credit,True,21933,Online,merchant_258555,Marseille,Provence-Alpes-Côte d'Azur,13595,5912,pi_3UIAxBIIYr8v36zp09it5gq8,1790011473,234965,usd,
cus_VImW3E2RASTswY,31,Male,Denmark,194939,536,3,pm_1UIAxCIIYr8v36zpE8NGLOfp,visa,credit,False,60894,Swipe,merchant_516817,Dublin,Leinster,15555,4111,pi_3UIAxDIIYr8v36zp1T9ISE3I,1790011475,469411,usd,
cus_VImWzMb0ygFivt,48,Male,United States,62304,792,4,pm_1UIAxEIIYr8v36zpwaJYrgPv,visa,credit,False,20714,Swipe,merchant_564944,Naples,Campania,13281,5912,pi_3UIAxEIIYr8v36zp09JOQ8sh,1790011476,243274,usd,
cus_VImWVwa5flSBqt,65,Male,Norway,189974,748,3,pm_1UIAxFIIYr8v36zp9iqNjvCR,visa,credit,True,82789,Online,merchant_435874,Paris,Île-de-France,26896,5812,pi_3UIAxGIIYr8v36zp05Bc8Rf9,1790011478,249146,eur,
cus_VImWAoOTL4GFVj,24,Male,Switzerland,60839,346,5,pm_1UIAxHIIYr8v36zp8TXHQ6BC,visa,credit,False,48228,Swipe,merchant_947643,Milan,Lombardy,59434,4111,pi_3UIAxHIIYr8v36zp0rOPJLtl,1790011480,237676,usd,
cus_VImWuJOeqvS2Sf,61,Male,Germany,83932,592,5,pm_1UIAxJIIYr8v36zp2URprQ2I,visa,credit,False,59836,Contactless,merchant_240617,Rome,Lazio,40770,5541,pi_3UIAxJIIYr8v36zp0cpdxtJf,1790011481,295910,eur,
cus_VImWmK4gGa5ZLd,73,Male,Czech Republic,177721,833,2,pm_1UIAxLIIYr8v36zpHKSQ5fdx,visa,credit,False,32806,Contactless,merchant_841268,Lisbon,Lisbon,91813,5912,pi_3UIAxLIIYr8v36zp0D95Aett,1790011483,100116,usd,
cus_VImWpqXTIg0tYP,33,Male,Luxembourg,134375,796,2,pm_1UIAxMIIYr8v36zpRRw4coTb,visa,credit,True,23197,Contactless,merchant_994735,Los Angeles,California,73178,5541,pi_3UIAxNIIYr8v36zp0cI0y5NX,1790011485,137506,usd,
cus_VImWKVwF7VNHER,68,Male,Austria,60265,716,4,pm_1UIAxOIIYr8v36zpQpKtuZgl,visa,credit,True,82807,Swipe,merchant_675100,Helsinki,Uusimaa,37754,4111,pi_3UIAxOIIYr8v36zp1j5vvzDq,1790011486,63073,usd,
cus_VImWLnQLzSFull,79,Female,Norway,150029,474,2,pm_1UIAxPIIYr8v36zphNgtM8Vl,visa,credit,False,86289,Contactless,merchant_277821,Berlin,Berlin,61973,5541,pi_3UIAxQIIYr8v36zp08j7PueE,1790011488,265681,usd,
cus_VImWpCHfx3rS9w,49,Male,Italy,173203,709,4,pm_1UIAxRIIYr8v36zpTbqnGcwq,visa,credit,True,97765,Chip,merchant_235727,Vienna,Vienna,92808,5812,pi_3UIAxSIIYr8v36zp0371ziil,1790011490,336119,usd,
cus_VImW7coCJfxYpT,41,Male,Norway,76813,700,1,pm_1UIAxTIIYr8v36zpDhwGcprn,visa,credit,False,33343,Online,merchant_263682,Berlin,Berlin,64094,4111,pi_3UIAxTIIYr8v36zp1b1uCqUY,1790011491,175779,usd,
cus_VImWKSQsA0m19g,38,Male,Netherlands,141826,381,1,pm_1UIAxVIIYr8v36zpktKWAKjm,visa,credit,False,43588,Swipe,merchant_914470,Hamburg,Hamburg,57840,5541,pi_3UIAxVIIYr8v36zp16kKkBzr,1790011493,122694,usd,
cus_VImWhMllz6pFdr,26,Female,Belgium,99314,752,4,pm_1UIAxWIIYr8v36zpGvSIdglI,visa,credit,True,23889,Swipe,merchant_462399,Warsaw,Masovian,24832,5999,pi_3UIAxXIIYr8v36zp1a0ELp0G,1790011495,200037,eur,
cus_VImWnhneSRsLuj,20,Male,France,144642,770,3,pm_1UIAxYIIYr8v36zp3XW9jkgJ,visa,credit,True,20883,Chip,merchant_506390,Milan,Lombardy,65821,5541,pi_3UIAxYIIYr8v36zp04iK0j2n,1790011496,262568,eur,
